Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Slovenia,SVN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24691137749,23254374705,22484939131,23672170414,25465754654,27067548089,28403008820,30340741122,31816542489,33876855927,35816494136,37762067051,40372329698,42088620439,45412642735,47716592721,51555225746,55582074448,59839627542,56221915503,57043842484,59391588538,59745699110,61744411398,63653371400,65283414435,69939494147,75734777837,80361841190,
Sweden,SWE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7307E+11,1.76873E+11,1.78808E+11,1.79263E+11,1.90363E+11,2.02126E+11,2.09783E+11,2.17918E+11,2.27527E+11,2.4176E+11,2.61377E+11,2.64836E+11,2.74453E+11,2.82933E+11,3.02263E+11,3.07269E+11,3.39875E+11,3.7132E+11,3.86963E+11,3.73678E+11,3.95859E+11,4.20525E+11,4.3127E+11,4.42947E+11,4.5616E+11,4.79915E+11,5.0046E+11,5.29969E+11,5.47507E+11,
Eswatini,SWZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2893709639,3044230681,3214057277,3392404897,3548025827,3797227403,4015318640,4211294334,4369591364,4563482519,4747618881,4902928960,5198631704,5500639355,5853433305,6397836383,6986418561,7492291241,7700785080,7880931861,8275231589,8637941301,8943450034,9479507262,9639955954,9765075102,9761435858,9553541391,10016336896,
Sint Maarten (Dutch part),SXM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116655944,1165817086,1244917733,1139214114,1189107792,1244066553,1262602562,1296285817,1308768468,,
Seychelles,SYC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623215886.1,662076716,725659772.4,788884665.5,799294996.9,809317169.7,864663114.2,984783938.9,1079554630,1115642394,1157854575,1156377688,1188915594,1139702075,1137023983,1278028920,1440555617,1633412360,1629434661,1623710105,1740448419,1916946267,1908199339,2014393752,2182707714,2248861204,2433892485,2574505944,2732880866,
Syrian Arab Republic,SYR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708657978.3,649808053.4,686438859.8,763351436.3,822354423.9,886790310.8,945594300.7,1019792297,
Chad,TCD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4164613407,4672926559,5161840720,4454009537,5010258643,5178568709,5390167697,5793097285,6265544170,6312604308,6396948803,7299383801,8044452609,9400116440,12899493839,15606758921,16183285768,17161672209,18029572666,18933250752,21749239339,22221960066,22168101495,20766026203,22918604147,25683319417,24242769281,23832085167,25057440933,
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3115E+12,2.57409E+12,2.90263E+12,3.28055E+12,3.69434E+12,4.13237E+12,4.57743E+12,4.96819E+12,5.06234E+12,5.43431E+12,5.96328E+12,6.48831E+12,7.09464E+12,7.84037E+12,8.75235E+12,9.87379E+12,1.12302E+13,1.28871E+13,1.42159E+13,1.53851E+13,1.70572E+13,1.88498E+13,2.05859E+13,2.19356E+13,2.30606E+13,2.38815E+13,2.50292E+13,2.64886E+13,2.88258E+13,
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94264E+12,2.87627E+12,2.69306E+12,2.63489E+12,2.44354E+12,2.48293E+12,2.54404E+12,2.66622E+12,2.50537E+12,2.5929E+12,2.86869E+12,3.02967E+12,3.24135E+12,3.54517E+12,3.95875E+12,4.40681E+12,5.2142E+12,5.82261E+12,6.65959E+12,6.5222E+12,7.00262E+12,7.73464E+12,8.194E+12,8.80756E+12,9.08897E+12,9.10631E+12,9.45852E+12,1.00342E+13,1.06795E+13,
Togo,TGO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3145799111,3229418132,3171530985,2756561221,3237242769,3564436641,3950430776,4596313995,4541147118,4721039505,4788761887,4934097248,5203938768,5656788985,5752230275,5654631633,5980142492,6068624170,6437984956,6846312814,7348529661,7982028403,8332461674,8884374815,9487032523,10235626587,10922963805,11674937853,12546554495,
Thailand,THA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4386E+11,2.73682E+11,3.02546E+11,3.35269E+11,3.69812E+11,4.08226E+11,4.39197E+11,4.34469E+11,4.05819E+11,4.30502E+11,4.59736E+11,4.86002E+11,5.24045E+11,5.72152E+11,6.24509E+11,6.7093E+11,7.25574E+11,7.8556E+11,8.1466E+11,8.152E+11,8.86664E+11,9.12789E+11,1.00879E+12,1.04997E+12,1.05932E+12,1.0872E+12,1.14332E+12,1.20298E+12,1.28317E+12,
Tajikistan,TJK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13955966341,13403540620,9733386327,8329901950,6695620594,5987234628,5078686759,5253091229,5594446841,5885177286,6517591789,7298686712,8217670518,9285027299,10523815060,11572639724,12763228776,14123135122,15536794781,16264670006,17527119634,19217458990,19692163232,21782879524,27259897348,25411575919,28784682677,27435856244,30155785383,
Turkmenistan,TKM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20028424640,19752183336,17178841369,17849644143,15076898401,14284730663,15520888676,13988637095,15150453939,17905114091,19306511216,20587025239,20966446360,22053898151,23780109940,27716902357,31689174538,36139178195,42257926348,45177464552,49908653557,58441023273,63516102658,68363227535,73746160883,76192141990,78516288827,81787812382,88974490677,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66434E+12,2.86065E+12,3.01453E+12,3.15699E+12,3.37881E+12,3.49555E+12,3.69047E+12,3.9521E+12,4.08979E+12,4.14722E+12,4.39718E+12,4.52064E+12,4.60439E+12,4.78594E+12,5.21703E+12,5.62583E+12,6.18473E+12,6.71111E+12,7.14115E+12,7.11016E+12,7.64775E+12,8.25118E+12,8.64053E+12,9.0229E+12,9.23219E+12,9.19157E+12,9.39572E+12,9.90739E+12,1.03059E+13,
Timor-Leste,TLS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121554009,1333524255,1263848669,1259226790,1298300357,1379157779,1362500648,1542197839,1750471696,1939990674,2148242722,2320465432,2628629652,2863828040,3195420777,3489401634,3829629912,3935914957,4000349657,
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17456E+12,1.19255E+12,1.27709E+12,1.34354E+12,1.39175E+12,1.45982E+12,1.57477E+12,1.65654E+12,1.78867E+12,1.89499E+12,2.02812E+12,2.12118E+12,2.22769E+12,2.32829E+12,2.57942E+12,2.78006E+12,3.02393E+12,3.29435E+12,3.48114E+12,3.59792E+12,3.83045E+12,3.88275E+12,4.01778E+12,4.04639E+12,4.04101E+12,3.81607E+12,3.84403E+12,4.07857E+12,,
Tonga,TON,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220696580.1,242796325.8,248955185.8,264380181.4,283398794.6,300081167.6,305606963.7,310467760.5,322498181,339853588.9,359159468.2,380257273.1,399478206.6,415476650.6,425162787.1,445342689.6,455093036,447850679.9,470713194.5,485166090.9,508418596.7,533494964.6,548567513.1,540775375.6,562426453.5,589540362.7,616128365.3,644791264,662479516.8,
South Asia (IDA & IBRD),TSA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41002E+12,1.48626E+12,1.60789E+12,1.7173E+12,1.8596E+12,2.03012E+12,2.20863E+12,2.33034E+12,2.48717E+12,2.7177E+12,2.8914E+12,3.08133E+12,3.24607E+12,3.54494E+12,3.91561E+12,4.34975E+12,4.82622E+12,5.31611E+12,5.59252E+12,6.03211E+12,6.56375E+12,7.04105E+12,7.68952E+12,8.10623E+12,8.51412E+12,8.98711E+12,9.6479E+12,1.03486E+13,1.13052E+13,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5681E+11,8.90076E+11,9.08461E+11,9.23367E+11,9.53204E+11,1.0062E+12,1.07775E+12,1.13655E+12,1.17814E+12,1.22269E+12,1.29363E+12,1.38123E+12,1.49224E+12,1.58693E+12,1.73775E+12,1.90378E+12,2.0834E+12,2.2828E+12,2.45617E+12,2.55953E+12,2.73959E+12,2.92607E+12,3.04294E+12,3.28991E+12,3.5236E+12,3.61367E+12,3.70244E+12,3.88464E+12,4.09082E+12,
Trinidad and Tobago,TTO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8620913820,9189843921,10347938646,10522230250,11130281754,11796610748,12869647306,14076430161,15391383834,16866568502,18433660293,19623254953,21515724140,25080076591,27802843914,30448919823,35513782837,38201536912,40265505814,38790636866,40546766248,41271904854,40440309813,40697952522,40458208234,37698687790,36188178453,36605373316,37405114197,
Tunisia,TUN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29786923935,31996620168,35280280558,36907051595,38893264090,40642609875,44344321969,47563346207,50399608105,54222849273,58045897450,61570952609,63372054713,67584290804,73731681385,78679137474,85311080583,93480587703,99337463353,1.03141E+11,1.08006E+11,1.08148E+11,1.10976E+11,1.12158E+11,1.15593E+11,1.14129E+11,1.17097E+11,1.21288E+11,1.27327E+11,
Turkey,TUR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59335E+11,4.79201E+11,5.19582E+11,5.74652E+11,5.54919E+11,6.07278E+11,6.60554E+11,7.22222E+11,5.5785E+11,5.45463E+11,6.06222E+11,5.91546E+11,6.07794E+11,6.34724E+11,7.27746E+11,8.07227E+11,9.36411E+11,1.03317E+12,1.13049E+12,1.1056E+12,1.2613E+12,1.4433E+12,1.53911E+12,1.69086E+12,1.85103E+12,2.01236E+12,2.10165E+12,2.26551E+12,2.31641E+12,
Tuvalu,TUV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13751039.24,14729147.06,15484948.3,16503449.88,18589231.32,18029223.17,17264877.01,19319416.39,22565312.07,22533141.6,22813268.45,23694630.77,25967580.39,25568108.57,25901421.44,25698736.59,27042747.53,29532691.64,32510673.05,31306381.73,30806737.5,33814047.79,33140653.31,35265651.5,36417218.52,40171835.34,41843559.77,44384557.4,46602386.88,
Tanzania,TZA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23515090054,24814019764,25527806626,26447739399,27435963419,29011226192,30884947105,32525079509,34110928256,36286486354,38774766850,42030836128,45724151067,49681029980,54846886029,60783592300,66713703041,73142659628,78805479103,83590251688,89922723444,98844247428,96115862712,1.03463E+11,1.08867E+11,1.17391E+11,1.27705E+11,1.34275E+11,1.45035E+11,
Uganda,UGA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8477416277,9250868365,9785121415,10850999622,11792405912,13427033613,14913306692,15944164694,16914525869,18540694302,19550720555,21015223233,23211856078,25173389865,27610856361,30273858078,34553769505,38466875420,42630253187,45876853352,49027924527,54752794875,59102113347,61268534125,64565048491,67999748662,68573251708,72184530647,78492140425,
Ukraine,UKR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79074E+11,3.58933E+11,3.31506E+11,2.91083E+11,2.29116E+11,2.05382E+11,1.88228E+11,1.8573E+11,1.84252E+11,1.86538E+11,2.0196E+11,2.25385E+11,2.40968E+11,2.688E+11,3.09461E+11,3.28665E+11,3.63803E+11,4.01944E+11,4.19203E+11,3.60059E+11,3.78221E+11,4.07226E+11,4.32892E+11,4.58224E+11,4.53988E+11,4.30784E+11,4.64211E+11,5.0435E+11,5.33868E+11,
Upper middle income,UMC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.30063E+12,7.6527E+12,7.96095E+12,8.42376E+12,8.85705E+12,9.38869E+12,1.0041E+13,1.07469E+13,1.09909E+13,1.15131E+13,1.25173E+13,1.32446E+13,1.40868E+13,1.52079E+13,1.6916E+13,1.88114E+13,2.13797E+13,2.40245E+13,2.64531E+13,2.73838E+13,2.98931E+13,3.26659E+13,3.48799E+13,3.6922E+13,3.82766E+13,3.86358E+13,4.00444E+13,4.23501E+13,4.53709E+13,
Uruguay,URY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19870440035,21269366312,23479519430,24674577918,27036479256,27203802239,29247113213,32294507338,34133767221,33955108651,34044207082,33453532345,31355144062,32194625997,34715817777,38467713560,41256166311,45135695246,49315649640,51800267968,56493159593,60650417082,61486583480,64847748471,68324566310,68980390842,70771458755,73285946717,76287371693,
United States,USA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96314E+12,6.15813E+12,6.52033E+12,6.85856E+12,7.28724E+12,7.63975E+12,8.07312E+12,8.57755E+12,9.06282E+12,9.63066E+12,1.02523E+13,1.05818E+13,1.09364E+13,1.14582E+13,1.22137E+13,1.30366E+13,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.05443E+13,
Uzbekistan,UZB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51141518510,52610874393,47783127281,47790192888,46272538396,46817610288,48485327714,51886117400,54726320822,57903669151,61468337641,65432181343,69108228271,73371049432,80958904065,89282643800,98838670787,1.11108E+11,1.23497E+11,1.34457E+11,1.46357E+11,1.61046E+11,1.70096E+11,1.79717E+11,1.89421E+11,1.98534E+11,2.05512E+11,2.11135E+11,2.27356E+11,
St. Vincent and the Grenadines,VCT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402176677.2,420499471.4,457509057.7,488258342.6,492462236,541841988.9,558865167,588432870.8,619390510.3,645366891.6,670609105.7,697032314,752818626.6,825764441.7,883240887.2,933412918.7,1035595789,1098960057,1138087691,1122692625,1097686305,1115916596,1134227160,1185185889,1231197682,1270699331,1363501256,1344833245,1407391826,
"Venezuela, RB",VEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88492E+11,2.13827E+11,2.31954E+11,2.38104E+11,2.37475E+11,2.52035E+11,2.56142E+11,2.77159E+11,2.81103E+11,2.68136E+11,2.84237E+11,3.00331E+11,2.78064E+11,2.61263E+11,3.17359E+11,3.61009E+11,4.08652E+11,4.56362E+11,4.89794E+11,4.77724E+11,4.76095E+11,5.06339E+11,,,,,,,,
British Virgin Islands,VGB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62391627535,68346397260,75947877644,84023625505,93403271392,1.0446E+11,1.16308E+11,1.27958E+11,1.36858E+11,1.45461E+11,1.58806E+11,1.7234E+11,1.86131E+11,2.02668E+11,2.23809E+11,2.48198E+11,2.73553E+11,3.00928E+11,3.24151E+11,3.44253E+11,3.70634E+11,4.01988E+11,4.52829E+11,4.86349E+11,5.26852E+11,5.65568E+11,6.15552E+11,6.7691E+11,7.42462E+11,
Vanuatu,VUT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242576330.7,258652449.8,271404001.6,279920136.7,311789475.7,321547882.9,335059713.2,357583614.5,377162748.9,383889164.8,415713210.9,410011287.5,395208638,419831161.7,448313536.3,486792177,543978271,587489826,637538585.7,663680352,682351771,705126498.6,731260266.3,758745551.3,791121205.8,801180156.4,838289209.4,891809044.2,942766130.3,
World,WLD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93639E+13,3.08545E+13,3.22629E+13,3.36716E+13,3.54892E+13,3.7489E+13,3.96995E+13,4.1981E+13,4.33866E+13,4.55231E+13,4.88856E+13,5.12154E+13,5.36886E+13,5.66932E+13,6.12803E+13,6.60348E+13,7.2299E+13,7.8276E+13,8.2893E+13,8.36992E+13,8.91527E+13,9.4996E+13,9.99949E+13,1.0487E+14,1.08774E+14,1.11067E+14,1.15306E+14,1.21481E+14,1.28655E+14,
Samoa,WSM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385670396.6,389542404.1,397622917.6,423732461.3,421779050.1,459361285,501353548,513280302.8,530450096.9,549868791.3,601055705.9,656866191,696241839.9,741194214.5,796351878.8,855289139,898520521.7,980993603.6,1010166847,968925997.1,984913204.9,1063589611,1088346408,1086029529,1122032189,1150486075,1246452087,1304499220,,
Kosovo,XKX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6269749691,8135564246,8206321476,8858584345,9334703389,10206200979,10988558067,12105884140,12667494675,13223206741,13819895670,14726113711,15319574436,16009261715,16393202737,17123353112,17886009285,18860009573,20056140535,
"Yemen, Rep.",YEM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223732570,26618994654,29460186400,31365101041,34188232050,36884001409,39300222860,42069201781,45098109260,47476513710,51538407263,54672200811,57722494408,60997718462,65128399743,70912368353,75374569612,79983261972,84513234988,88449906860,96372638116,85876120604,84838201345,91982001278,,,,,,
South Africa,ZAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36292E+11,2.41795E+11,2.42021E+11,2.50811E+11,2.64364E+11,2.78274E+11,2.95554E+11,3.08468E+11,3.13499E+11,3.25658E+11,3.46922E+11,3.64104E+11,3.83549E+11,4.02193E+11,4.31832E+11,4.68782E+11,5.10032E+11,5.51808E+11,5.80492E+11,5.75921E+11,6.00342E+11,6.33011E+11,6.38101E+11,6.68989E+11,6.83002E+11,6.95081E+11,7.0749E+11,7.24101E+11,7.47577E+11,
Zambia,ZMB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11860409702,12257069285,12319401395,13468505977,12569584343,13205009436,14282992569,15083435321,15194363827,16130508755,17133813657,18440595088,19576360883,21324734280,23438854412,25917730330,28812502640,32057679256,35221849163,38762698037,43252758224,46613397256,49607578805,53493622871,54507668293,54481815992,55729641649,58735138124,62449133258,
Zimbabwe,ZWE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18504395060,20188407783,18786904634,19434235783,21682346215,22171970550,24917178710,26026294453,27078591122,27244900971,27001848458,27991362954,25905182627,21901900825,21185341335,20597651852,20486415785,20268197240,17011604888,19201600822,23247347489,27101598206,31230314051,34241971907,35512867732,37031974799,39394156723,44622621286,48524947708,
